Date,Open,High,Low,Close,Adj Close,Volume
2000-10-16,1374.170044,1379.479980,1365.060059,1374.619995,1374.619995,1005400000
2000-10-17,1374.619995,1380.989990,1342.339966,1349.969971,1349.969971,1161500000
2000-10-18,1349.969971,1356.650024,1305.790039,1342.130005,1342.130005,1441700000
2000-10-19,1342.130005,1389.930054,1342.130005,1388.760010,1388.760010,1297900000
2000-10-20,1388.760010,1408.469971,1382.189941,1396.930054,1396.930054,1177400000
2000-10-23,1396.930054,1406.959961,1387.750000,1395.780029,1395.780029,1046800000
2000-10-24,1395.780029,1415.640015,1388.130005,1398.130005,1398.130005,1158600000
2000-10-25,1398.130005,1398.130005,1362.209961,1364.900024,1364.900024,1315600000
2000-10-26,1364.900024,1372.719971,1337.810059,1364.439941,1364.439941,1303800000
2000-10-27,1364.439941,1384.569946,1364.130005,1379.579956,1379.579956,1086300000
2000-10-30,1379.579956,1406.359985,1376.859985,1398.660034,1398.660034,1186500000
2000-10-31,1398.660034,1432.219971,1398.660034,1429.400024,1429.400024,1366400000
2000-11-01,1429.400024,1429.599976,1410.449951,1421.219971,1421.219971,1206800000
2000-11-02,1421.219971,1433.400024,1421.219971,1428.319946,1428.319946,1167700000
2000-11-03,1428.319946,1433.209961,1420.920044,1426.689941,1426.689941,997700000
2000-11-06,1428.760010,1438.459961,1427.719971,1432.189941,1432.189941,930900000
2000-11-07,1432.189941,1436.219971,1423.260010,1431.869995,1431.869995,880900000
2000-11-08,1431.869995,1437.280029,1408.780029,1409.280029,1409.280029,909300000
2000-11-09,1409.280029,1409.280029,1369.680054,1400.140015,1400.140015,1111000000
2000-11-10,1400.140015,1400.140015,1365.969971,1365.979980,1365.979980,962500000
2000-11-13,1365.979980,1365.979980,1328.619995,1351.260010,1351.260010,1129300000
2000-11-14,1351.260010,1390.060059,1351.260010,1382.949951,1382.949951,1118800000
2000-11-15,1382.949951,1395.959961,1374.750000,1389.810059,1389.810059,1066800000
2000-11-16,1389.810059,1394.760010,1370.390015,1372.319946,1372.319946,956300000
2000-11-17,1372.319946,1384.849976,1355.550049,1367.719971,1367.719971,1070400000
2000-11-20,1367.719971,1367.719971,1341.670044,1342.619995,1342.619995,955800000
2000-11-21,1342.619995,1355.869995,1333.619995,1347.349976,1347.349976,1137100000
2000-11-22,1347.349976,1347.349976,1321.890015,1322.359985,1322.359985,963200000
2000-11-24,1322.359985,1343.829956,1322.359985,1341.770020,1341.770020,404870000
2000-11-27,1341.770020,1362.500000,1341.770020,1348.969971,1348.969971,946100000
2000-11-28,1348.969971,1358.810059,1334.969971,1336.089966,1336.089966,1028200000
2000-11-29,1336.089966,1352.380005,1329.280029,1341.930054,1341.930054,402100000
2000-11-30,1341.910034,1341.910034,1294.900024,1314.949951,1314.949951,1186530000
2000-12-01,1314.949951,1334.670044,1307.020020,1315.229980,1315.229980,1195200000
2000-12-04,1315.180054,1332.060059,1310.229980,1324.969971,1324.969971,1103000000
2000-12-05,1324.969971,1376.560059,1324.969971,1376.540039,1376.540039,900300000
2000-12-06,1376.540039,1376.540039,1346.150024,1351.459961,1351.459961,1399300000
2000-12-07,1351.459961,1353.500000,1339.260010,1343.550049,1343.550049,1128000000
2000-12-08,1343.550049,1380.329956,1343.550049,1369.890015,1369.890015,1358300000
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1380.199951,1202400000
2000-12-12,1380.199951,1380.270020,1370.270020,1371.180054,1371.180054,1083400000
2000-12-13,1371.180054,1385.819946,1358.479980,1359.989990,1359.989990,1195100000
2000-12-14,1359.989990,1359.989990,1340.479980,1340.930054,1340.930054,1061300000
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1312.150024,1561100000
2000-12-18,1312.150024,1332.319946,1312.150024,1322.739990,1322.739990,1189900000
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1305.599976,1324900000
2000-12-20,1305.599976,1305.599976,1261.160034,1264.739990,1264.739990,1421600000
2000-12-21,1264.739990,1285.310059,1254.069946,1274.859985,1274.859985,1449900000
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1305.949951,1087100000
2000-12-26,1305.969971,1315.939941,1301.640015,1315.189941,1315.189941,806500000
2000-12-27,1315.189941,1332.030029,1310.959961,1328.920044,1328.920044,1092700000
2000-12-28,1328.920044,1335.930054,1325.780029,1334.219971,1334.219971,1015300000
2000-12-29,1334.219971,1340.099976,1317.510010,1320.280029,1320.280029,1035500000
2001-01-02,1320.280029,1320.280029,1276.050049,1283.270020,1283.270020,1129400000
2001-01-03,1283.270020,1347.760010,1274.619995,1347.560059,1347.560059,1880700000
2001-01-04,1347.560059,1350.239990,1329.140015,1333.339966,1333.339966,2131000000
2001-01-05,1333.339966,1334.770020,1294.949951,1298.349976,1298.349976,1430800000
2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1295.859985,1115500000
2001-01-09,1295.859985,1311.719971,1295.140015,1300.800049,1300.800049,1191300000
2001-01-10,1300.800049,1313.760010,1287.280029,1313.270020,1313.270020,1296500000
2001-01-11,1313.270020,1332.189941,1309.719971,1326.819946,1326.819946,1411200000
2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1318.550049,1276000000
