Date,Open,High,Low,Close,Adj Close,Volume
2008-10-15,994.599976,994.599976,903.989990,907.840027,907.840027,6542330000
2008-10-16,909.530029,947.710022,865.830017,946.429993,946.429993,7984500000
2008-10-17,942.289978,984.640015,918.739990,940.549988,940.549988,6581780000
2008-10-20,943.510010,985.400024,943.510010,985.400024,985.400024,5175640000
2008-10-21,980.400024,985.440002,952.469971,955.049988,955.049988,5121830000
2008-10-22,951.669983,951.669983,875.809998,896.780029,896.780029,6147980000
2008-10-23,899.080017,922.830017,858.440002,908.109985,908.109985,7189900000
2008-10-24,895.219971,896.299988,852.849976,876.770020,876.770020,6550050000
2008-10-27,874.280029,893.780029,846.750000,848.919983,848.919983,5558050000
2008-10-28,848.919983,940.510010,845.270020,940.510010,940.510010,7096950000
2008-10-29,939.510010,969.969971,922.260010,930.090027,930.090027,7077800000
2008-10-30,939.380005,963.229980,928.500000,954.090027,954.090027,6175830000
2008-10-31,953.109985,984.380005,944.590027,968.750000,968.750000,6394350000
2008-11-03,968.669983,975.570007,958.820007,966.299988,966.299988,4492280000
2008-11-04,971.309998,1007.510010,971.309998,1005.750000,1005.750000,5531290000
2008-11-05,1001.840027,1001.840027,949.859985,952.770020,952.770020,5426640000
2008-11-06,952.400024,952.400024,899.729980,904.880005,904.880005,6102230000
2008-11-07,907.440002,931.460022,906.900024,930.989990,930.989990,4931640000
2008-11-10,936.750000,951.950012,907.469971,919.210022,919.210022,4572000000
2008-11-11,917.150024,917.150024,884.900024,898.950012,898.950012,4998340000
2008-11-12,893.390015,893.390015,850.479980,852.299988,852.299988,5764180000
2008-11-13,853.130005,913.010010,818.690002,911.289978,911.289978,7849120000
2008-11-14,904.359985,916.880005,869.880005,873.289978,873.289978,5881030000
2008-11-17,873.229980,882.289978,848.979980,850.750000,850.750000,4927490000
2008-11-18,852.340027,865.900024,826.840027,859.119995,859.119995,6679470000
2008-11-19,859.030029,864.570007,806.179993,806.580017,806.580017,6548600000
2008-11-20,805.869995,820.520020,747.780029,752.440002,752.440002,9093740000
2008-11-21,755.840027,801.200012,741.020020,800.030029,800.030029,9495900000
2008-11-24,801.200012,865.599976,801.200012,851.809998,851.809998,7879440000
2008-11-25,853.400024,868.940002,834.989990,857.390015,857.390015,6952700000
2008-11-26,852.900024,887.679993,841.369995,887.679993,887.679993,5793260000
2008-11-28,886.890015,896.250000,881.210022,896.239990,896.239990,2740860000
2008-12-01,888.609985,888.609985,815.690002,816.210022,816.210022,6052010000
2008-12-02,817.940002,850.539978,817.940002,848.809998,848.809998,6170100000
2008-12-03,843.599976,873.119995,827.599976,870.739990,870.739990,6221880000
2008-12-04,869.750000,875.599976,833.599976,845.219971,845.219971,5860390000
2008-12-05,844.429993,879.419983,818.409973,876.070007,876.070007,6165370000
2008-12-08,882.710022,918.570007,882.710022,909.700012,909.700012,6553600000
2008-12-09,906.479980,916.260010,885.380005,888.669983,888.669983,5693110000
2008-12-10,892.169983,908.270020,885.450012,899.239990,899.239990,5942130000
2008-12-11,898.349976,904.630005,868.729980,873.590027,873.590027,5513840000
2008-12-12,871.789978,883.239990,851.349976,879.729980,879.729980,5959590000
2008-12-15,881.070007,884.630005,857.719971,868.570007,868.570007,4982390000
2008-12-16,871.530029,914.659973,871.530029,913.179993,913.179993,6009780000
2008-12-17,908.159973,918.849976,895.940002,904.419983,904.419983,5907380000
2008-12-18,905.979980,911.020020,877.440002,885.280029,885.280029,5675000000
2008-12-19,886.960022,905.469971,883.020020,887.880005,887.880005,6705310000
2008-12-22,887.200012,887.369995,857.090027,871.630005,871.630005,4869850000
2008-12-23,874.309998,880.440002,860.099976,863.159973,863.159973,4051970000
2008-12-24,863.869995,869.789978,861.440002,868.150024,868.150024,1546550000
2008-12-26,869.510010,873.739990,866.520020,872.799988,872.799988,1880050000
2008-12-29,872.369995,873.700012,857.070007,869.419983,869.419983,3323430000
2008-12-30,870.580017,891.119995,870.580017,890.640015,890.640015,3627800000
2008-12-31,890.590027,910.320007,889.669983,903.250000,903.250000,4172940000
2009-01-02,902.989990,934.729980,899.349976,931.799988,931.799988,4048270000
2009-01-05,929.169983,936.630005,919.530029,927.450012,927.450012,5413910000
2009-01-06,931.169983,943.849976,927.280029,934.700012,934.700012,5392620000
2009-01-07,927.450012,927.450012,902.369995,906.650024,906.650024,4704940000
2009-01-08,905.729980,910.000000,896.809998,909.729980,909.729980,4991550000
2009-01-09,909.909973,911.929993,888.309998,890.349976,890.349976,4716500000
2009-01-12,890.400024,890.400024,864.320007,870.260010,870.260010,4725050000
2009-01-13,869.789978,877.020020,862.020020,871.789978,871.789978,5567460000
2009-01-14,867.280029,867.280029,836.929993,842.619995,842.619995,5407880000
